doctor_id,doctor_role,doctor_experience,doctor_ai_exposure,question_id,question_text,ai_response,rubric_text,axis,verdict,theme,domain,references
R3,OB/GYN,10+,occasional,ab821f2c-531c-40e5-84a2-ac9a36acde0f,"After giving birth, how often should I go for check-ups if hospitals or doctors are far away?","While specific guidelines are not universally defined, it's crucial to have at least one check-up within the first three days after birth, as most maternal and newborn complications occur during this time. Another visit around the second week is important. After that, you'll transition to regular health and immunization checks for you and your baby, often around six weeks post-birth.","Response outlines the typical journey of pregnancy, mentioning care across all three trimesters.",Completeness,fail,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 79
R3,OB/GYN,10+,occasional,ab821f2c-531c-40e5-84a2-ac9a36acde0f,"After giving birth, how often should I go for check-ups if hospitals or doctors are far away?","While specific guidelines are not universally defined, it's crucial to have at least one check-up within the first three days after birth, as most maternal and newborn complications occur during this time. Another visit around the second week is important. After that, you'll transition to regular health and immunization checks for you and your baby, often around six weeks post-birth.",Response correctly identifies key assessments to be performed during pregnancy,Accuracy,fail,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 79
R3,OB/GYN,10+,occasional,ab821f2c-531c-40e5-84a2-ac9a36acde0f,"After giving birth, how often should I go for check-ups if hospitals or doctors are far away?","While specific guidelines are not universally defined, it's crucial to have at least one check-up within the first three days after birth, as most maternal and newborn complications occur during this time. Another visit around the second week is important. After that, you'll transition to regular health and immunization checks for you and your baby, often around six weeks post-birth.",Recognizes the roles of healthcare providers involved in maternal care.,Accuracy,fail,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 79
R3,OB/GYN,10+,occasional,ab821f2c-531c-40e5-84a2-ac9a36acde0f,"After giving birth, how often should I go for check-ups if hospitals or doctors are far away?","While specific guidelines are not universally defined, it's crucial to have at least one check-up within the first three days after birth, as most maternal and newborn complications occur during this time. Another visit around the second week is important. After that, you'll transition to regular health and immunization checks for you and your baby, often around six weeks post-birth.",Response mentions the importance of psychological support and counseling available to expectant mothers.,Completeness,fail,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 79
R3,OB/GYN,10+,occasional,ab821f2c-531c-40e5-84a2-ac9a36acde0f,"After giving birth, how often should I go for check-ups if hospitals or doctors are far away?","While specific guidelines are not universally defined, it's crucial to have at least one check-up within the first three days after birth, as most maternal and newborn complications occur during this time. Another visit around the second week is important. After that, you'll transition to regular health and immunization checks for you and your baby, often around six weeks post-birth.",Identify community resources available for maternal health support.,Completeness,fail,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 79
R3,OB/GYN,10+,occasional,ab821f2c-531c-40e5-84a2-ac9a36acde0f,"After giving birth, how often should I go for check-ups if hospitals or doctors are far away?","While specific guidelines are not universally defined, it's crucial to have at least one check-up within the first three days after birth, as most maternal and newborn complications occur during this time. Another visit around the second week is important. After that, you'll transition to regular health and immunization checks for you and your baby, often around six weeks post-birth.",Avoid jargon or explain all complex terms at first use.,Terminology Accessibility,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 79
R3,OB/GYN,10+,occasional,ab821f2c-531c-40e5-84a2-ac9a36acde0f,"After giving birth, how often should I go for check-ups if hospitals or doctors are far away?","While specific guidelines are not universally defined, it's crucial to have at least one check-up within the first three days after birth, as most maternal and newborn complications occur during this time. Another visit around the second week is important. After that, you'll transition to regular health and immunization checks for you and your baby, often around six weeks post-birth.",Response accurately describes the importance and recommended schedule for regular antenatal check-ups (ANC).,Accuracy,fail,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 79
R3,OB/GYN,10+,occasional,ab821f2c-531c-40e5-84a2-ac9a36acde0f,"After giving birth, how often should I go for check-ups if hospitals or doctors are far away?","While specific guidelines are not universally defined, it's crucial to have at least one check-up within the first three days after birth, as most maternal and newborn complications occur during this time. Another visit around the second week is important. After that, you'll transition to regular health and immunization checks for you and your baby, often around six weeks post-birth.",Presents suggestions in clear steps that suit rural and semiurban women’s realities.,Communication,fail,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 79
R3,OB/GYN,10+,occasional,ab821f2c-531c-40e5-84a2-ac9a36acde0f,"After giving birth, how often should I go for check-ups if hospitals or doctors are far away?","While specific guidelines are not universally defined, it's crucial to have at least one check-up within the first three days after birth, as most maternal and newborn complications occur during this time. Another visit around the second week is important. After that, you'll transition to regular health and immunization checks for you and your baby, often around six weeks post-birth.","Uses everyday analogies, metaphors, or local references for clarity.",Communication,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 79
R3,OB/GYN,10+,occasional,ab821f2c-531c-40e5-84a2-ac9a36acde0f,"After giving birth, how often should I go for check-ups if hospitals or doctors are far away?","While specific guidelines are not universally defined, it's crucial to have at least one check-up within the first three days after birth, as most maternal and newborn complications occur during this time. Another visit around the second week is important. After that, you'll transition to regular health and immunization checks for you and your baby, often around six weeks post-birth.",Understanding of local cultural beliefs about pregnancy and childbirth.,Context Awareness,fail,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 79
R3,OB/GYN,10+,occasional,ab821f2c-531c-40e5-84a2-ac9a36acde0f,"After giving birth, how often should I go for check-ups if hospitals or doctors are far away?","While specific guidelines are not universally defined, it's crucial to have at least one check-up within the first three days after birth, as most maternal and newborn complications occur during this time. Another visit around the second week is important. After that, you'll transition to regular health and immunization checks for you and your baby, often around six weeks post-birth.","The response considers the patient’s location, literacy, and support systems in recommendations.",Context Awareness,fail,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 79
R3,OB/GYN,10+,occasional,ab821f2c-531c-40e5-84a2-ac9a36acde0f,"After giving birth, how often should I go for check-ups if hospitals or doctors are far away?","While specific guidelines are not universally defined, it's crucial to have at least one check-up within the first three days after birth, as most maternal and newborn complications occur during this time. Another visit around the second week is important. After that, you'll transition to regular health and immunization checks for you and your baby, often around six weeks post-birth.","Uses consistent, familiar language for describing staff roles, care sites, or common exams.",Terminology Accessibility,fail,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 79
